"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00128248384510867,21.7490078572346,6.01650398905733,0.23065438304068,"rls/101S.csv",31.5294117647059,5.7229451194587,0.181511319087309,0.229763674044006,9.1812634090086e-05,-259.4,523,7.2201766596341,33.7127520353489,-262.3,529,577.720203378114,"Gomp"
"M1-2",54,0.00329283680349347,42.5745502807653,7.68678191156861,0.157060541273401,"rls/M1-2.csv",25.8518518518519,9.59246443123093,0.371055214388589,0.11702255159447,0.00355791558272547,-195.1,394,3.08488578624503,28.8855625222667,-198.4,401,398.063220370013,"Gomp"
"M13",70,0.00302023324018682,41.3285461342123,7.66642536717832,0.16130316671507,"rls/M13.csv",26.4571428571429,9.24495273858749,0.349431259017886,0.120379331257571,0.00309641297836322,-251.5,507,3.19157416724518,29.3847659055389,-256.5,517,511.141242104196,"Gomp"
"M14",60,0.00439134506039944,54.1026437940926,6.0324425289542,0.093016573240062,"rls/M14.csv",35.6833333333333,12.2301262749231,0.342740577531708,0.0924121416614293,0.00210186641220811,-232,468,3.41820599120364,39.7779483448981,-234.1,472,479.650488080275,"Gomp"
"M2-8",105,0.00433153583098912,47.7555307255782,8.00906343976127,0.14676966904709,"rls/M2-8.csv",24.352380952381,8.7913648108866,0.36100637666918,0.104195156047779,0.00573666268066208,-380.5,765,3.04432096278194,27.247476045195,-376.2,756,763.39801982391,"Binom"
"M22",60,0.00276274397039322,46.5983038102653,7.56327892651674,0.140848022134893,"rls/M22.csv",30,10.1346862016927,0.337822873389755,0.106954190292307,0.00268985029047553,-222.6,449,3.42674709121645,33.5027400664937,-222.4,449,452.552784069943,"Gomp"
"M32",60,0.00198525633296071,33.2199187524927,7.37884666818172,0.192018731764751,"rls/M32.csv",28.6666666666667,5.98491512383827,0.208776108971102,0.149239825126951,0.00131463543247101,-201.4,407,4.90142002218185,31.1430413308346,-195,394,411.819284488024,"Gomp"
"M34",58,0.00190913033756791,25.659891556072,6.62729257777522,0.219303053774739,"rls/M34.csv",27.1896551724138,6.79384886019318,0.249868886424353,0.193335094601517,0.000566880636938495,-186.7,377,4.95992041919099,29.5456560350631,-192.2,388,395.962579433951,"Gomp"
"M5",166,0.00325204379179211,78.5821909191988,7.98729637349993,0.0889170471294766,"rls/M5.csv",38.1807228915663,12.8983387028114,0.337823323551072,0.0634577895370161,0.0041324777464879,-675,1354,3.19565244902605,42.5944488192363,-659.1,1322,1344.79169222449,"Binom"
"M8",60,0.00135805076516731,25.8983221922527,6.01678988981433,0.193710999985747,"rls/M8.csv",34.2833333333333,6.15916477571945,0.179654781985011,0.193010316822089,0.000148697347464288,-191.8,388,6.78978864741567,36.7247895392249,-191.6,387,421.625539569395,"Gomp"
"RM112N",59,0.00277148873766297,54.0526122266457,6.02457878694246,0.0929571870805079,"rls/RM112N.csv",43.0508474576271,12.8202745261014,0.297793778362199,0.0924977589556198,0.0010176477093612,-230.6,465,4.02675036077321,47.5395660725174,-232.8,470,480.525788635951,"Gomp"
"S288c",41,0.00684904028655596,69.205885962657,7.83780338525968,0.0988037836687663,"rls/S288c.csv",26.2439024390244,10.9242402202736,0.416258224006709,0.0721321538743421,0.00870889550910664,-157.9,320,2.61867795216153,29.6068104992965,-154.4,313,320.057731440553,"Gomp"
"SGU57",58,0.00720118935928882,60.6956675942397,7.41178961861474,0.105638340803475,"rls/SGU57.csv",24.4827586206897,12.0761347646089,0.493250574892474,0.0822523915703588,0.00800144854683048,-221.2,446,2.10908157465831,27.490338709169,-226.9,458,450.694353533714,"Gomp"
"YPS128",69,0.00272713692527376,38.6282385034015,6.02745771118061,0.130149805063928,"rls/YPS128.csv",35.4782608695652,8.74072398342813,0.246368445611332,0.129418580414691,0.000774060807601016,-246.5,497,4.80054939467778,38.7982032385124,-245.8,496,518.702480143813,"Gomp"
"YPS163",130,0.0024705638353286,36.4014111571596,6.02526616541282,0.13805141080154,"rls/YPS163.csv",34.6230769230769,9.37857147236476,0.270876314465101,0.137313572475932,0.000665929264228944,-462.8,930,4.62322744040031,38.0025080727115,-470.2,944,971.516905116639,"Gomp"
