"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00194692760110072,31.5476510118784,6.79507072738761,0.183692621843878,"rls/101S.csv",30.2352941176471,7.78375453967387,0.257439352479486,0.15713525618538,0.000788332704580495,-288.5,581,4.81030820348298,33.0381353193856,-291.8,588,601.128416636663,"Gomp"
"M1-2",54,0.00306368286680158,33.6702176237422,6.03002368991542,0.149390887404558,"rls/M1-2.csv",30.537037037037,7.92824652379065,0.259627236073193,0.148473269091991,0.000926230499037448,-186.3,377,4.64586091586036,33.5131711132463,-186.5,377,393.380118132167,"Gomp"
"M13",70,0.00269175578907638,38.9662998341498,7.63756811322382,0.170341247218108,"rls/M13.csv",26.5428571428571,8.99224418521553,0.338782073716408,0.12754477595279,0.00264327116944616,-248.6,501,3.43363878035648,29.4973712626456,-252.6,509,506.326688956358,"Gomp"
"M14",60,0.0022483208399719,47.863240361493,6.85683416971964,0.122366018796161,"rls/M14.csv",36.9166666666667,12.3415951866609,0.334309576162373,0.104239094423056,0.00126987502108233,-229.2,462,3.62467731106367,41.0533897041702,-234.4,473,472.926962854424,"Gomp"
"M2-8",105,0.00315120233568085,41.8959624699562,8.06331978601284,0.168591896917943,"rls/M2-8.csv",24.9809523809524,7.96021471538415,0.318651370612023,0.118365355509664,0.00409101995124544,-371.9,748,3.4854925371294,27.8063721270655,-365.4,735,745.679967311137,"Binom"
"M22",60,0.00228738992185799,46.0925004900567,7.47682346805251,0.140517945418251,"rls/M22.csv",32.0166666666667,10.1572244751973,0.317248031500177,0.10823134812378,0.00207951108186402,-222.7,449,3.67190004039115,35.5923845559814,-222.7,449,453.625808167976,"Gomp"
"M32",60,0.00236873574845183,37.6507344342928,7.6905772059305,0.177701107467286,"rls/M32.csv",27.55,7.39313699158018,0.268353429821422,0.131938280175408,0.00220784856250842,-208.9,422,4.1004212173086,30.3063984565873,-205.3,415,423.555464151488,"Gomp"
"M34",58,0.00282763818451081,28.7787969205633,6.02944141123007,0.174762045304138,"rls/M34.csv",28.2758620689655,7.1568715684514,0.253108872542793,0.173691025590979,0.000726614232471649,-192.3,389,4.89380058526821,30.9356151660301,-194,392,409.002748419656,"Gomp"
"M5",166,0.00315389961893324,73.1651848416503,7.78854056709848,0.092783754757003,"rls/M5.csv",37.6084337349398,13.2348365361272,0.351911399166604,0.0681362382552604,0.00367284665863863,-671.4,1347,3.14392833110709,42.0996258169055,-661.4,1327,1343.0640833772,"Binom"
"M8",60,0.00227905190466895,32.4576649172307,6.02460669734209,0.154804934678917,"rls/M8.csv",33.5833333333333,6.8303700340655,0.203385708210387,0.154015989270357,0.000526408866177396,-202.6,409,5.58317928338128,36.3137059870377,-200,404,433.039232486965,"Gomp"
"RM112N",59,0.00329513329926704,64.4721954846291,6.02509375843664,0.0779420294386388,"rls/RM112N.csv",44.2033898305085,15.2697352923073,0.345442631229345,0.077550544234464,0.00151288856284268,-239.9,484,3.40564564843233,49.2210382771167,-243.7,491,496.162286731559,"Gomp"
"S288c",41,0.00476778247124715,56.0767473367589,7.66204859484914,0.118802336284617,"rls/S288c.csv",26.9756097560976,11.4684083570434,0.425139911969963,0.0889783352948965,0.00551535904216213,-155.8,316,2.54614009699355,30.2347263385798,-158.5,321,318.35233290365,"Gomp"
"SGU57",58,0.00523537007572375,52.2845230788771,7.75754142237912,0.129245540065166,"rls/SGU57.csv",24.6551724137931,10.3237959225497,0.418727387068449,0.0953862161996697,0.00631797854648999,-215.3,435,2.58960155904278,27.6488082499649,-217.9,440,437.072470836695,"Gomp"
"YPS128",69,0.00266799317880968,48.0468077679552,7.48719300544557,0.135018189694846,"rls/YPS128.csv",31.5072463768116,10.6641554482153,0.338466755256143,0.103711745236579,0.00244338246978882,-258.5,521,3.45670518331806,35.166462511858,-259.3,523,525.55004681267,"Gomp"
"YPS163",130,0.00258778044498768,35.4282865074302,6.02702126633201,0.141892870412395,"rls/YPS163.csv",34.2461538461538,8.03776120866163,0.234705515976193,0.141078090460534,0.000662054125814354,-453.5,911,5.04668344844826,37.3255045699924,-452.3,909,954.263182651817,"Gomp"
