rls
36
26
16
23
32
22
27
28
31
20
53
36
48
43
49
27
23
53
39
18
60
29
32
19
32
59
23
54
12
41
50
56
50
47
53
54
35
19
26
56
53
57
25
36
67
74
39
39
58
42
31
35
27
30
49
61
46
36
11
43
29
37
41
49
34
75
63
64
51
38
20
31
30
39
39
59
18
51
21
48
11
23
60
45
32
54
55
45
41
51
34
42
39
45
23
33
45
29
47
50
54
31
46
22
27
35
28
23
37
44
21
45
51
55
50
53
21
26
27
42
24
29
35
26
40
31
19
42
34
34
27
43
37
17
8
25
38
21
